,model,aogcm,exp,Scenario,true,pred,aleatoric,epistemic,total,mse,sector,year
8647,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-1.2831039999999998,-1.391849,0.6925614,0.13989687,0.83245826,0.011825483938852736,-0.8494342301939722,0.1812733862649211
8648,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-1.5029935999999995,-1.5833945,0.692703,0.10245061,0.7951536,0.006464309132456898,-0.8494342301939722,0.2215563609904592
8649,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-1.6526126999999997,-1.748157,0.70724106,0.10699463,0.8142357,0.009128717921908112,-0.8494342301939722,0.2618393357159972
8650,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-1.7035656000000001,-1.7687485,0.7107005,0.10848236,0.8191829,0.004248813295011903,-0.8494342301939722,0.3021223104415353
8651,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-1.8515451,-1.8063264,0.92433906,0.095282555,1.0196216,0.002044731796217752,-0.8494342301939722,0.3424052851670733
8652,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-1.9348317000000002,-1.8415978,0.99695015,0.120859385,1.1178095,0.008692560950841751,-0.8494342301939722,0.3826882598926114
8653,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.0382980000000006,-1.9355586,0.938848,0.13005781,1.0689058,0.010555393043078887,-0.8494342301939722,0.4229712346181494
8654,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.1455193000000006,-2.0311532,1.1450968,0.140239,1.2853358,0.013079604358734358,-0.8494342301939722,0.4632542093436875
8655,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.290771,-2.1421998,1.1658561,0.11633587,1.282192,0.022073414925545758,-0.8494342301939722,0.5035371840692255
8656,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.3272257000000005,-2.2512712,1.1764755,0.10881162,1.2852871,0.005769078799315003,-0.8494342301939722,0.5438201587947635
8657,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.4842274,-2.3006816,1.117682,0.10605359,1.2237356,0.03368906398900701,-0.8494342301939722,0.5841031335203016
8658,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.6418598000000006,-2.3830502,1.1340382,0.09834647,1.2323847,0.06698240733192319,-0.8494342301939722,0.6243861082458396
8659,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.668254,-2.4187462,1.3779824,0.1101346,1.488117,0.06225412580008791,-0.8494342301939722,0.6646690829713777
8660,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.7241232,-2.5106277,1.2585924,0.09612107,1.3547134,0.045580308630144145,-0.8494342301939722,0.7049520576969157
8661,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.7420142,-2.53931,1.2698424,0.09580302,1.3656454,0.041089001419958575,-0.8494342301939722,0.7452350324224537
8662,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.9160616,-2.6497827,1.2023897,0.10187793,1.3042676,0.07090447515325866,-0.8494342301939722,0.7855180071479918
8663,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-2.9551847,-2.702229,1.2588203,0.108891726,1.367712,0.06398657453678006,-0.8494342301939722,0.8258009818735298
8664,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-3.2663639,-2.9757218,1.4142137,0.12567472,1.5398884,0.08447280931381343,-0.8494342301939722,0.8660839565990679
8665,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-3.3197138,-3.0370219,1.3789048,0.13466573,1.5135705,0.07991472424452889,-0.8494342301939722,0.906366931324606
8666,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-3.482008,-3.221406,1.4360597,0.13189268,1.5679524,0.06791341127948344,-0.8494342301939722,0.946649906050144
8667,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-3.5675159,-3.3807638,1.608175,0.17908263,1.7872577,0.03487635837709762,-0.8494342301939722,0.986932880775682
8668,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-3.782729,-3.5436141,1.3864753,0.17715573,1.563631,0.05717591192397644,-0.8494342301939722,1.02721585550122
8669,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-3.9830785,-3.6926646,1.4981308,0.16743183,1.6655626,0.08434021980286661,-0.8494342301939722,1.067498830226758
8670,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-4.232428,-3.8800378,1.6452775,0.15732813,1.8026056,0.12417886392627966,-0.8494342301939722,1.107781804952296
8671,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-4.3086286,-3.9744146,1.6746109,0.17016506,1.8447759,0.11169900647161111,-0.8494342301939722,1.1480647796778345
8672,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-4.641504,-4.2711916,1.5752747,0.17192793,1.7472026,0.13713127582684526,-0.8494342301939722,1.1883477544033725
8673,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-4.894714,-4.645455,1.7106628,0.1989317,1.9095945,0.06213010712075241,-0.8494342301939722,1.2286307291289102
8674,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-5.1616526,-4.8612804,1.5886261,0.20715666,1.7957828,0.09022343373160197,-0.8494342301939722,1.2689137038544482
8675,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-5.446360599999999,-5.1905384,1.8028135,0.19214249,1.994956,0.06544499475260561,-0.8494342301939722,1.3091966785799862
8676,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-5.685974,-5.465998,1.7556121,0.16441011,1.9200222,0.04838936456991797,-0.8494342301939722,1.3494796533055244
8677,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-5.8351417,-5.6871257,2.028915,0.2012949,2.2302098,0.02190874133862988,-0.8494342301939722,1.3897626280310624
8678,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-5.9776983,-5.809445,2.0015645,0.18021297,2.1817775,0.028309205155363035,-0.8494342301939722,1.4300456027566004
8679,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-6.2358727,-5.994696,1.6626863,0.13421011,1.7968965,0.058166132953885556,-0.8494342301939722,1.4703285774821384
8680,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-6.430157699999999,-6.1686387,1.9030056,0.16757822,2.0705838,0.06839218411435848,-0.8494342301939722,1.5106115522076766
8681,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-6.916372,-6.639757,2.2321258,0.1525302,2.384656,0.07651577171530398,-0.8494342301939722,1.5508945269332146
8682,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-7.3410405999999995,-6.976381,2.293644,0.14915133,2.4427953,0.13297675147189034,-0.8494342301939722,1.5911775016587526
8683,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-7.3121066,-7.0254407,2.1002326,0.1338067,2.2340393,0.08217734229254195,-0.8494342301939722,1.6314604763842906
8684,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-7.540592,-7.179051,2.1309843,0.14554834,2.2765326,0.13071195079665332,-0.8494342301939722,1.6717434511098288
8685,UAF_PISM1,noresm1-m_rcp85,exp06,rcp8.5,-7.768622000000001,-7.50486,2.401194,0.15811872,2.5593128,0.06957043256891815,-0.8494342301939722,1.7120264258353668
8686,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,0.0,-0.070042595,0.17605162,0.09373951,0.26979113,0.004905965151778213,0.8531844916959322,-1.7120264258353668
8687,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.03188359399999996,-0.06711052,0.16369581,0.047823906,0.21151972,0.0012409365677403022,0.8531844916959322,-1.6717434511098288
8688,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.07586527000000043,-0.09997223,0.17063999,0.043993473,0.21463346,0.0005811456735801552,0.8531844916959322,-1.6314604763842906
8689,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.17884581000000033,-0.20319365,0.19784069,0.06738806,0.26522875,0.0005928172956035946,0.8531844916959322,-1.5911775016587526
8690,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.2874581799999998,-0.30474707,0.19287346,0.08926581,0.28213927,0.0002989058848734055,0.8531844916959322,-1.5508945269332146
8691,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.29457647,-0.33591315,0.1900587,0.090816006,0.2808747,0.0017087212376481597,0.8531844916959322,-1.5106115522076766
8692,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.32358286000000014,-0.3296289,0.17206095,0.088312134,0.2603731,3.655477616148995e-05,0.8531844916959322,-1.4703285774821384
8693,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.3068419000000002,-0.30687472,0.20353602,0.07986353,0.28339955,1.0772995932184878e-09,0.8531844916959322,-1.4300456027566004
8694,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.39535549999999997,-0.33229968,0.2114005,0.085287556,0.29668805,0.003976036496690243,0.8531844916959322,-1.3897626280310624
8695,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.5243127000000003,-0.39959332,0.23656176,0.08874893,0.3253107,0.015554922882241022,0.8531844916959322,-1.3494796533055244
8696,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.70238245,-0.48716924,0.22477007,0.103000164,0.32777023,0.046316727503991746,0.8531844916959322,-1.3091966785799862
8697,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.7383747,-0.5271201,0.254293,0.110673934,0.36496693,0.044628500371028015,0.8531844916959322,-1.2689137038544482
8698,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-0.9141280699999998,-0.6007471,0.2331467,0.12339309,0.3565398,0.09820762705606538,0.8531844916959322,-1.2286307291289102
8699,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-1.0110074999999994,-0.6323962,0.24649861,0.14188436,0.38838297,0.14334650046418684,0.8531844916959322,-1.1883477544033725
8700,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-1.1254612000000002,-0.72561646,0.27619937,0.13860703,0.4148064,0.15987582004163942,0.8531844916959322,-1.1480647796778345
8701,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-1.2186745,-0.7815733,0.29636434,0.13865328,0.43501762,0.1910574628938213,0.8531844916959322,-1.107781804952296
8702,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-1.3508285999999998,-0.85367966,0.32508135,0.13272882,0.45781016,0.24715707154349498,0.8531844916959322,-1.067498830226758
8703,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-1.4125689000000006,-0.9222722,0.31145477,0.13191223,0.443367,0.24039084878198672,0.8531844916959322,-1.02721585550122
8704,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-1.6010275000000003,-1.0825443,0.34706783,0.12608504,0.47315288,0.26882480090997196,0.8531844916959322,-0.986932880775682
8705,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-1.7359459,-1.1309183,0.38318253,0.13245249,0.515635,0.3660584398529908,0.8531844916959322,-0.946649906050144
8706,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-1.8916711,-1.2806349,0.45733047,0.13087487,0.58820534,0.3733652620713318,0.8531844916959322,-0.906366931324606
8707,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.0271934999999996,-1.4450347,0.483392,0.14135027,0.62474227,0.3389088191023658,0.8531844916959322,-0.8660839565990679
8708,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.2304335000000006,-1.5266535,0.49662757,0.117776155,0.6144037,0.49530624868780626,0.8531844916959322,-0.8258009818735298
8709,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.2983842,-1.5937243,0.5272901,0.12973595,0.65702605,0.49654564401576784,0.8531844916959322,-0.7855180071479918
8710,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.3504405,-1.6048148,0.4990034,0.14074707,0.6397505,0.5559577324628276,0.8531844916959322,-0.7452350324224537
8711,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.473994,-1.741514,0.6315844,0.16636324,0.79794765,0.5365269979906355,0.8531844916959322,-0.7049520576969157
8712,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.5973300000000004,-1.7464848,0.65617704,0.14575696,0.801934,0.723937628438091,0.8531844916959322,-0.6646690829713777
8713,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.633616,-1.7382703,0.69275904,0.1390152,0.83177423,0.8016439534062233,0.8531844916959322,-0.6243861082458396
8714,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.8042586000000003,-1.8178937,0.69857883,0.14696646,0.8455453,0.9729156301086462,0.8531844916959322,-0.5841031335203016
8715,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-2.8966165000000004,-1.8655944,0.686234,0.1360197,0.8222537,1.063006597382721,0.8531844916959322,-0.5438201587947635
8716,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-3.002325,-1.8910334,0.6969876,0.14057875,0.8375664,1.2349689957243555,0.8531844916959322,-0.5035371840692255
8717,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-3.1819239,-1.9123819,0.74820304,0.1392014,0.88740444,1.6117369216652726,0.8531844916959322,-0.4632542093436875
8718,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-3.3246114000000007,-1.9497974,0.7387452,0.14817524,0.88692045,1.890113556891417,0.8531844916959322,-0.4229712346181494
8719,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-3.4261477000000005,-2.0654538,0.76969194,0.19258809,0.96228004,1.8514879771898813,0.8531844916959322,-0.3826882598926114
8720,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-3.6045935000000005,-2.1780295,0.8579433,0.21192431,1.0698676,2.0350847399569942,0.8531844916959322,-0.3424052851670733
8721,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-3.6598203000000002,-2.1989655,0.9101527,0.20742106,1.1175737,2.134096602149008,0.8531844916959322,-0.3021223104415353
8722,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-3.7931767,-2.2808385,0.7089882,0.2210257,0.9300139,2.287166862840129,0.8531844916959322,-0.2618393357159972
8723,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-3.8388388000000004,-2.2836485,1.0452731,0.21428871,1.2595618,2.418616897500634,0.8531844916959322,-0.2215563609904592
8724,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-4.066332,-2.3621144,0.9443183,0.20403409,1.1483524,2.9043575276899616,0.8531844916959322,-0.1812733862649211
8725,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-4.2351933,-2.4240434,1.0159891,0.19339395,1.209383,3.280263898774484,0.8531844916959322,-0.1409904115393831
8726,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-4.3587723,-2.4529216,1.0639505,0.1884644,1.252415,3.6322667803340116,0.8531844916959322,-0.1007074368138451
8727,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-4.5571632,-2.4892755,1.0655496,0.17999244,1.245542,4.276159723957297,0.8531844916959322,-0.060424462088307
8728,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-4.792026,-2.645675,0.90767527,0.18806982,1.0957451,4.606822855918774,0.8531844916959322,-0.020141487362769
8729,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-4.930767,-2.7244687,1.0249548,0.20024085,1.2251956,4.867752153112984,0.8531844916959322,0.020141487362769
8730,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-4.973633,-2.6607583,1.0433614,0.19031858,1.23368,5.349389577213313,0.8531844916959322,0.060424462088307
8731,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-5.15512,-2.730587,1.1525009,0.19281554,1.3453164,5.878360240860359,0.8531844916959322,0.1007074368138451
8732,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-5.310567,-2.746718,1.0216947,0.18097901,1.2026737,6.573322054559845,0.8531844916959322,0.1409904115393831
8733,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-5.6000805,-2.8786275,1.1214895,0.17788768,1.2993772,7.406306220671788,0.8531844916959322,0.1812733862649211
8734,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-5.7572403,-2.9289255,1.2828591,0.17314506,1.4560041,7.99936452745503,0.8531844916959322,0.2215563609904592
8735,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-6.0652566,-3.0992105,1.2518501,0.17355537,1.4254055,8.79742946307093,0.8531844916959322,0.2618393357159972
8736,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-6.2754445,-3.204286,1.3126016,0.18141127,1.4940128,9.432013927225501,0.8531844916959322,0.3021223104415353
8737,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-6.4873624,-3.2745488,1.2123528,0.1981585,1.4105113,10.322171427557446,0.8531844916959322,0.3424052851670733
8738,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-6.78456,-3.5076423,1.464067,0.22231722,1.6863842,10.738189814860556,0.8531844916959322,0.3826882598926114
8739,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-7.083748,-3.6894886,1.2993951,0.20205593,1.501451,11.520996539350824,0.8531844916959322,0.4229712346181494
8740,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-7.285401,-3.8831067,1.3904333,0.19849706,1.5889304,11.57560644579241,0.8531844916959322,0.4632542093436875
8741,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-7.484995,-3.942681,1.6126432,0.20064616,1.8132894,12.547987949324282,0.8531844916959322,0.5035371840692255
8742,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-7.5858,-3.9715006,1.4169421,0.17290449,1.5898466,13.063159898776114,0.8531844916959322,0.5438201587947635
8743,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-7.7979445,-4.036469,1.8675647,0.15181065,2.0193753,14.148698067273381,0.8531844916959322,0.5841031335203016
8744,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-7.8866944,-4.007335,1.3963063,0.19078588,1.5870922,15.049427911210705,0.8531844916959322,0.6243861082458396
8745,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-8.093623,-4.0672016,1.6228418,0.23178577,1.8546276,16.212069174579018,0.8531844916959322,0.6646690829713777
8746,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-8.347701,-4.187503,1.6295798,0.23081923,1.860399,17.307248555548124,0.8531844916959322,0.7049520576969157
8747,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-8.588586,-4.3232503,1.692477,0.2525859,1.9450629,18.193088687167382,0.8531844916959322,0.7452350324224537
8748,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-8.743252,-4.3436527,1.4291129,0.29139137,1.7205043,19.356473778647107,0.8531844916959322,0.7855180071479918
8749,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-8.9239435,-4.516131,1.8537002,0.29164362,2.1453438,19.428811703161532,0.8531844916959322,0.8258009818735298
8750,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-9.231198,-4.6896067,1.7227685,0.25979757,1.9825661,20.626051839932426,0.8531844916959322,0.8660839565990679
8751,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-9.2871475,-4.6706867,2.0107152,0.24681187,2.257527,21.31171011664272,0.8531844916959322,0.906366931324606
8752,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-9.593151000000002,-4.9578485,1.9654202,0.23723698,2.2026572,21.48602881327418,0.8531844916959322,0.946649906050144
8753,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-9.925046,-5.2248406,1.9315398,0.24215269,2.1736925,22.09193041656806,0.8531844916959322,0.986932880775682
8754,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-10.093034,-5.246396,2.0170505,0.20849323,2.2255437,23.489899275323914,0.8531844916959322,1.02721585550122
8755,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-10.426227,-5.4318357,1.9055505,0.25145245,2.157003,24.943944942993458,0.8531844916959322,1.067498830226758
8756,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-10.740598999999998,-5.577815,2.0798767,0.242208,2.3220847,26.65433805400225,0.8531844916959322,1.107781804952296
8757,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-10.949337,-5.7698183,1.91735,0.23758364,2.1549337,26.827413901814126,0.8531844916959322,1.1480647796778345
8758,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-11.096299,-5.7949686,1.892077,0.25532484,2.1474018,28.104103956510805,0.8531844916959322,1.1883477544033725
8759,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-11.281499,-5.7922316,2.2880943,0.23620796,2.5243022,30.132057030551266,0.8531844916959322,1.2286307291289102
8760,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-11.478821,-5.8638024,2.2994459,0.2300396,2.5294855,31.528433507598457,0.8531844916959322,1.2689137038544482
8761,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-11.803273,-6.070779,2.5769236,0.23659754,2.8135211,32.86148921715181,0.8531844916959322,1.3091966785799862
8762,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-12.1228,-6.1728954,2.6029108,0.2728033,2.875714,35.40136437403637,0.8531844916959322,1.3494796533055244
8763,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-12.512373,-6.48109,2.30717,0.28912497,2.5962949,36.37637379597773,0.8531844916959322,1.3897626280310624
8764,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-12.850758999999998,-6.828215,2.87147,0.27811956,3.1495895,36.2710347597504,0.8531844916959322,1.4300456027566004
8765,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-13.262832,-7.035234,2.3557334,0.26850033,2.6242337,38.78297716774972,0.8531844916959322,1.4703285774821384
8766,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-13.343911,-7.1131625,2.7954912,0.27323294,3.0687242,38.822226651582795,0.8531844916959322,1.5106115522076766
8767,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-13.417181,-7.0942616,2.579895,0.24526644,2.8251615,39.979309153763886,0.8531844916959322,1.5508945269332146
8768,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-13.740572,-7.39797,2.6001158,0.271533,2.8716488,40.2285975986281,0.8531844916959322,1.5911775016587526
8769,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-14.032063000000003,-7.5734386,2.2827754,0.31199837,2.5947738,41.71382856663097,0.8531844916959322,1.6314604763842906
8770,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-14.311153,-7.7501965,2.9078803,0.31194687,3.2198272,43.046150760326235,0.8531844916959322,1.6717434511098288
8771,UAF_PISM1,hadgem2-es_rcp85,exp08,rcp8.5,-14.586607,-7.952169,2.9295816,0.28207016,3.2116518,44.01576835210241,0.8531844916959322,1.7120264258353668
8772,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,0.0,-0.037713036,0.059875965,0.05770111,0.117577076,0.0014222730798965078,-1.416973804157274,-1.7120264258353668
8773,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.033219670000000256,-0.08238982,0.078053,0.059578896,0.1376319,0.0024177033207768337,-1.416973804157274,-1.6717434511098288
8774,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.04783592700000039,-0.106157765,0.072300434,0.051382065,0.1236825,0.003401436763487908,-1.416973804157274,-1.6314604763842906
8775,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.0468086999999997,-0.16797112,0.07356167,0.058545113,0.13210678,0.014680331846904508,-1.416973804157274,-1.5911775016587526
8776,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.10702363399999992,-0.2338991,0.07831907,0.058844566,0.13716364,0.016097384282512776,-1.416973804157274,-1.5508945269332146
8777,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.16540071000000012,-0.2696199,0.081162915,0.053133473,0.13429639,0.010861642046570436,-1.416973804157274,-1.5106115522076766
8778,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.1978875499999999,-0.3050947,0.08848952,0.05150366,0.13999318,0.0114933706806071,-1.416973804157274,-1.4703285774821384
8779,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.25092652000000015,-0.33143994,0.081011295,0.04930401,0.1303153,0.006482411141715745,-1.416973804157274,-1.4300456027566004
8780,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.24898299999999995,-0.33909985,0.089944825,0.050831318,0.14077614,0.008121047416469816,-1.416973804157274,-1.3897626280310624
8781,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.3089896999999997,-0.36642358,0.0898962,0.064445496,0.1543417,0.0032986502353190388,-1.416973804157274,-1.3494796533055244
8782,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.3057041500000004,-0.39361522,0.09399319,0.06994915,0.16394234,0.00772835552820472,-1.416973804157274,-1.3091966785799862
8783,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.3110749000000004,-0.41723344,0.107207775,0.06945896,0.17666674,0.011269635041617744,-1.416973804157274,-1.2689137038544482
8784,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.30550763000000014,-0.43628356,0.09619856,0.06774759,0.16394615,0.017102343503049657,-1.416973804157274,-1.2286307291289102
8785,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.40044530000000034,-0.47939965,0.114304066,0.06312561,0.17742968,0.006233789587464585,-1.416973804157274,-1.1883477544033725
8786,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.39247765999999995,-0.49588344,0.10197163,0.058855534,0.16082716,0.010692754305606957,-1.416973804157274,-1.1480647796778345
8787,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.39685424999999963,-0.50440073,0.10533574,0.0543876,0.15972334,0.011566245389010027,-1.416973804157274,-1.107781804952296
8788,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.41330138000000005,-0.49928948,0.11553526,0.058021545,0.1735568,0.007393953828638851,-1.416973804157274,-1.067498830226758
8789,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.4650521300000001,-0.5486212,0.09580615,0.052050143,0.1478563,0.006983785729028928,-1.416973804157274,-1.02721585550122
8790,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.5437212999999996,-0.6164861,0.13373426,0.04779911,0.18153337,0.005294712122839207,-1.416973804157274,-0.986932880775682
8791,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.63558936,-0.66244984,0.13273811,0.04672146,0.17945957,0.0007214852102142846,-1.416973804157274,-0.946649906050144
8792,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.7685386999999997,-0.7452533,0.12381673,0.051166773,0.1749835,0.0005422087117723573,-1.416973804157274,-0.906366931324606
8793,UAF_PISM1,miroc5_rcp85,exp09,rcp8.5,-0.8061191399999998,-0.79043484,0.13939476,0.053910017,0.19330478,0.00024599734988942946,-1.416973804157274,-0.8660839565990679
